	act	scene	char_from	char_to	sentence
448	3	1	POLONIUS	KING	It shall do well. But yet do I believe The origin and commencement of his grief Sprung from neglected love. How now, Ophelia? You need not tell us what Lord Hamlet said, We heard it all. My lord, do as you please, But if you hold it fit, after the play, Let his queen mother all alone entreat him To show his grief, let her be round with him, And I’ll be plac’d, so please you, in the ear Of all their conference. If she find him not, To England send him; or confine him where Your wisdom best shall think.
449	3	1	KING	POLONIUS	It shall be so. Madness in great ones must not unwatch’d go.
450	3	2	HAMLET	FIRST PLAYER	Speak the speech, I pray you, as I pronounced it to you, trippingly on the tongue. But if you mouth it, as many of your players do, I had as lief the town-crier spoke my lines. Nor do not saw the air too much with your hand, thus, but use all gently; for in the very torrent, tempest, and, as I may say, whirlwind of passion, you must acquire and beget a temperance that may give it smoothness. O, it offends me to the soul to hear a robustious periwig-pated fellow tear a passion to tatters, to very rags, to split the ears of the groundlings, who, for the most part, are capable of nothing but inexplicable dumb shows and noise. I would have such a fellow whipped for o’erdoing Termagant. It out-Herods Herod. Pray you avoid it.
451	3	2	FIRST PLAYER	HAMLET	I warrant your honour.
452	3	2	HAMLET	FIRST PLAYER	Be not too tame neither; but let your own discretion be your tutor. Suit the action to the word, the word to the action, with this special observance, that you o’erstep not the modesty of nature; for anything so overdone is from the purpose of playing, whose end, both at the first and now, was and is, to hold as ’twere the mirror up to nature; to show virtue her own feature, scorn her own image, and the very age and body of the time his form and pressure. Now, this overdone, or come tardy off, though it make the unskilful laugh, cannot but make the judicious grieve; the censure of the which one must in your allowance o’erweigh a whole theatre of others. O, there be players that I have seen play—and heard others praise, and that highly—not to speak it profanely, that, neither having the accent of Christians, nor the gait of Christian, pagan, nor man, have so strutted and bellowed that I have thought some of Nature’s journeymen had made men, and not made them well, they imitated humanity so abominably.
453	3	2	FIRST PLAYER	HAMLET	I hope we have reform’d that indifferently with us, sir.
454	3	2	HAMLET	FIRST PLAYER	O reform it altogether. And let those that play your clowns speak no more than is set down for them. For there be of them that will themselves laugh, to set on some quantity of barren spectators to laugh too, though in the meantime some necessary question of the play be then to be considered. That’s villanous, and shows a most pitiful ambition in the fool that uses it. Go make you ready. Enter Polonius, Rosencrantz and Guildenstern. How now, my lord? Will the King hear this piece of work?
455	3	2	POLONIUS	HAMLET	And the Queen too, and that presently.
456	3	2	HAMLET	POLONIUS	Bid the players make haste. Will you two help to hasten them? ROSENCRANTZ and
457	3	2	GUILDENSTERN	HAMLET	We will, my lord.
458	3	2	HAMLET	GUILDENSTERN	What ho, Horatio! Enter Horatio.
459	3	2	HORATIO	HAMLET	Here, sweet lord, at your service.
460	3	2	HAMLET	HORATIO	Horatio, thou art e’en as just a man As e’er my conversation cop’d withal.
461	3	2	HORATIO	HAMLET	O my dear lord.
462	3	2	HAMLET	HORATIO	Nay, do not think I flatter; For what advancement may I hope from thee, That no revenue hast, but thy good spirits To feed and clothe thee? Why should the poor be flatter’d? No, let the candied tongue lick absurd pomp, And crook the pregnant hinges of the knee Where thrift may follow fawning. Dost thou hear? Since my dear soul was mistress of her choice, And could of men distinguish, her election Hath seal’d thee for herself. For thou hast been As one, in suffering all, that suffers nothing, A man that Fortune’s buffets and rewards Hast ta’en with equal thanks. And bles’d are those Whose blood and judgment are so well co-mingled That they are not a pipe for Fortune’s finger To sound what stop she please. Give me that man That is not passion’s slave, and I will wear him In my heart’s core, ay, in my heart of heart, As I do thee. Something too much of this. There is a play tonight before the King. One scene of it comes near the circumstance Which I have told thee, of my father’s death. I prythee, when thou see’st that act a-foot, Even with the very comment of thy soul Observe mine uncle. If his occulted guilt Do not itself unkennel in one speech, It is a damned ghost that we have seen; And my imaginations are as foul As Vulcan’s stithy. Give him heedful note; For I mine eyes will rivet to his face; And after we will both our judgments join In censure of his seeming.
463	3	2	HORATIO	HAMLET	Well, my lord. If he steal aught the whilst this play is playing, And scape detecting, I will pay the theft.
464	3	2	HAMLET	HORATIO	They are coming to the play. I must be idle. Get you a place. Danish march. A flourish. Enter King, Queen, Polonius, Ophelia, Rosencrantz, Guildenstern and others.
465	3	2	KING	HAMLET	How fares our cousin Hamlet?
466	3	2	HAMLET	KING	Excellent, i’ faith; of the chameleon’s dish: I eat the air, promise-crammed: you cannot feed capons so.
467	3	2	KING	HAMLET	I have nothing with this answer, Hamlet; these words are not mine.
468	3	2	HAMLET	KING	No, nor mine now. My lord, you play’d once i’ th’university, you say?
469	3	2	POLONIUS	HAMLET	That did I, my lord, and was accounted a good actor.
470	3	2	HAMLET	POLONIUS	What did you enact?
471	3	2	POLONIUS	HAMLET	I did enact Julius Caesar. I was kill’d i’ th’ Capitol. Brutus killed me.
472	3	2	HAMLET	POLONIUS	It was a brute part of him to kill so capital a calf there. Be the players ready?
473	3	2	ROSENCRANTZ	HAMLET	Ay, my lord; they stay upon your patience.
474	3	2	QUEEN	ROSENCRANTZ	Come hither, my dear Hamlet, sit by me.
475	3	2	HAMLET	QUEEN	No, good mother, here’s metal more attractive.
476	3	2	POLONIUS	HAMLET	O ho! do you mark that?
477	3	2	HAMLET	POLONIUS	Lady, shall I lie in your lap?
478	3	2	OPHELIA	HAMLET	No, my lord.
479	3	2	HAMLET	OPHELIA	I mean, my head upon your lap?
480	3	2	OPHELIA	HAMLET	Ay, my lord.
481	3	2	HAMLET	OPHELIA	Do you think I meant country matters?
482	3	2	OPHELIA	HAMLET	I think nothing, my lord.
483	3	2	HAMLET	OPHELIA	That’s a fair thought to lie between maids’ legs.
484	3	2	OPHELIA	HAMLET	What is, my lord?
485	3	2	HAMLET	OPHELIA	Nothing.
486	3	2	OPHELIA	HAMLET	You are merry, my lord.
487	3	2	HAMLET	OPHELIA	Who, I?
488	3	2	OPHELIA	HAMLET	Ay, my lord.
489	3	2	HAMLET	OPHELIA	O God, your only jig-maker! What should a man do but be merry? For look you how cheerfully my mother looks, and my father died within’s two hours.
490	3	2	OPHELIA	HAMLET	Nay, ’tis twice two months, my lord.
491	3	2	HAMLET	OPHELIA	So long? Nay then, let the devil wear black, for I’ll have a suit of sables. O heavens! die two months ago, and not forgotten yet? Then there’s hope a great man’s memory may outlive his life half a year. But by’r lady, he must build churches then; or else shall he suffer not thinking on, with the hobby-horse, whose epitaph is ‘For, O, for O, the hobby-horse is forgot!’ Trumpets sound. The dumb show enters. _Enter a King and a Queen very lovingly; the Queen embracing him and he her. She kneels, and makes show of protestation unto him. He takes her up, and declines his head upon her neck. Lays him down upon a bank of flowers. She, seeing him asleep, leaves him. Anon comes in a fellow, takes off his crown, kisses it, pours poison in the King’s ears, and exits. The Queen returns, finds the King dead, and makes passionate action. The Poisoner with some three or four Mutes, comes in again, seeming to lament with her. The dead body is carried away. The Poisoner woos the Queen with gifts. She seems loth and unwilling awhile, but in the end accepts his love._
492	3	2	OPHELIA	HAMLET	What means this, my lord?
493	3	2	HAMLET	OPHELIA	Marry, this is miching mallicho; it means mischief.
494	3	2	OPHELIA	HAMLET	Belike this show imports the argument of the play. Enter Prologue.
495	3	2	HAMLET	OPHELIA	We shall know by this fellow: the players cannot keep counsel; they’ll tell all.
496	3	2	OPHELIA	HAMLET	Will they tell us what this show meant?
497	3	2	HAMLET	OPHELIA	Ay, or any show that you’ll show him. Be not you ashamed to show, he’ll not shame to tell you what it means.
498	3	2	OPHELIA	HAMLET	You are naught, you are naught: I’ll mark the play.
499	3	2	PROLOGUE	OPHELIA	_For us, and for our tragedy, Here stooping to your clemency, We beg your hearing patiently._
500	3	2	HAMLET	PROLOGUE	Is this a prologue, or the posy of a ring?
501	3	2	OPHELIA	HAMLET	’Tis brief, my lord.
502	3	2	HAMLET	OPHELIA	As woman’s love. Enter a King and a Queen.
503	3	2	PLAYER KING	HAMLET	Full thirty times hath Phoebus’ cart gone round Neptune’s salt wash and Tellus’ orbed ground, And thirty dozen moons with borrow’d sheen About the world have times twelve thirties been, Since love our hearts, and Hymen did our hands Unite commutual in most sacred bands.
504	3	2	PLAYER QUEEN	PLAYER KING	So many journeys may the sun and moon Make us again count o’er ere love be done. But, woe is me, you are so sick of late, So far from cheer and from your former state, That I distrust you. Yet, though I distrust, Discomfort you, my lord, it nothing must: For women’s fear and love holds quantity, In neither aught, or in extremity. Now what my love is, proof hath made you know, And as my love is siz’d, my fear is so. Where love is great, the littlest doubts are fear; Where little fears grow great, great love grows there.
505	3	2	PLAYER KING	PLAYER QUEEN	Faith, I must leave thee, love, and shortly too: My operant powers their functions leave to do: And thou shalt live in this fair world behind, Honour’d, belov’d, and haply one as kind For husband shalt thou—
506	3	2	PLAYER QUEEN	PLAYER KING	O confound the rest. Such love must needs be treason in my breast. In second husband let me be accurst! None wed the second but who kill’d the first.
507	3	2	HAMLET	PLAYER QUEEN	Wormwood, wormwood.
508	3	2	PLAYER QUEEN	HAMLET	The instances that second marriage move Are base respects of thrift, but none of love. A second time I kill my husband dead, When second husband kisses me in bed.
509	3	2	PLAYER KING	PLAYER QUEEN	I do believe you think what now you speak; But what we do determine, oft we break. Purpose is but the slave to memory, Of violent birth, but poor validity: Which now, like fruit unripe, sticks on the tree, But fall unshaken when they mellow be. Most necessary ’tis that we forget To pay ourselves what to ourselves is debt. What to ourselves in passion we propose, The passion ending, doth the purpose lose. The violence of either grief or joy Their own enactures with themselves destroy. Where joy most revels, grief doth most lament; Grief joys, joy grieves, on slender accident. This world is not for aye; nor ’tis not strange That even our loves should with our fortunes change, For ’tis a question left us yet to prove, Whether love lead fortune, or else fortune love. The great man down, you mark his favourite flies, The poor advanc’d makes friends of enemies; And hitherto doth love on fortune tend: For who not needs shall never lack a friend, And who in want a hollow friend doth try, Directly seasons him his enemy. But orderly to end where I begun, Our wills and fates do so contrary run That our devices still are overthrown. Our thoughts are ours, their ends none of our own. So think thou wilt no second husband wed, But die thy thoughts when thy first lord is dead.
